id,body,index,trail_id,created_at,updated_at
952,"v class=""hike-heading"">Turn by turn description</div>
       <p>[&nbsp; 0.00]&nbsp;&nbsp; Park at Hither Hills Overlook with 180 degree views; with back to Route 27 take trail to left where sign points towards Elisha's Valley, Petticoat Hill Trail and Fresh Pond<br />[&nbsp; 0.15]&nbsp;&nbsp; Wood chip surface turns to packed sand on Petticoat Hill Trail<br />[&nbsp; 0.20]&nbsp;&nbsp; Keep left towards Elisha's Valley Loop when right goes to the Overlook Bypass Trail<br />[&nbsp; 0.40]&nbsp;&nbsp; Petticoat Trail ends at Old North Road, turn right on Old North Road for short distance then left on Elisha's Trail through Elisha's Valley<br />[&nbsp; 0.75]&nbsp;&nbsp; Turn right on Old Tar Road short distance, turn left and cross live railroad tracks; in a short distance at next intersection turn right on white-blazed Paumanok Path<br />[&nbsp; 1.25]&nbsp;&nbsp; Reach Fresh Pond with short side trails to the left for views<br />[&nbsp; 1.35]&nbsp;&nbsp; Paumanok Path leaves Fresh Pond to the right<br />[&nbsp; 1.55]&nbsp;&nbsp; Turn left on Fresh Pond Landing Road when white goes to the right and follow to Napeague Bay beachfront<br />[&nbsp; 1.65]&nbsp;&nbsp; Turn right on Waterfence Overlook Trail just before Napeague Bay beach; overlook and small parking lot at top of hill<br />[&nbsp; 1.75]&nbsp;&nbsp; From Waterfence Overlook turn right through the small parking lot and continue on the access road<br />[&nbsp; 1.80]&nbsp;&nbsp; Turn left on the white-blazed Paumanok Path when it crosses over the access road<br />[&nbsp; 1.95]&nbsp;&nbsp; Paumanok Path turns left at T-intersection and parallels Long Island Railroad tracks<br />[&nbsp; 2.45]&nbsp;&nbsp; Keep straight when unmarked trail crosses over<br />[&nbsp; 2.50]&nbsp;&nbsp; Trail veers left away from railroad tracks; Indian House ruins on left short distance ahead; white veers right when unmarked comes in from left<br />[&nbsp; 2.90]&nbsp;&nbsp; Short side trail to left to view of Napeague Bay<br />[&nbsp; 3.50]&nbsp;&nbsp; Paumanok Path turns left on Old North Road following white blazes and green diamonds<br />[&nbsp; 3.55]&nbsp;&nbsp; Turn left to Quincetree Landing, beach level overlook; retrace<br />[&nbsp; 3.80]&nbsp;&nbsp; Continue left on white/green<br />[&nbsp; 3.90]&nbsp;&nbsp; Turn left to the Notch, overlook from a bluff; retrace<br />[&nbsp; 4.15]&nbsp;&nbsp; Continue left on white/green<br />[&nbsp; 4.50]&nbsp;&nbsp; Paumanok Path leaves woods road to left on footpath (Coastal Trail on map)<br />[&nbsp; 4.85]&nbsp;&nbsp; Turn left on unmarked trail when white continues straight<br />[&nbsp; 5.00]&nbsp;&nbsp; Grassy overlook on left at Duck Bluff; turn right in unmarked trail (not on map) briefly to rejoin white-blazed Paumanok Path; turn left on Paumanok Path<br />[&nbsp; 5.35]&nbsp;&nbsp; Veer left at fork, right goes to picnic area<br />[&nbsp; 5.70]&nbsp;&nbsp; Paumanok Path rejoins green-blazed Old North Road<br />[&nbsp; 5.85]&nbsp;&nbsp; Short side trail to left to Dyer's Landing; retrace<br />[&nbsp; 5.90]&nbsp;&nbsp; Continue left on white/green<br />[&nbsp; 5.95]&nbsp;&nbsp; Paumanok Path turns right on tan-blazed Redmond’s Path through Jack Cord's Valley (to visit the pier in Rod’s Valley, keep straight to the pier then retrace for .65 mile total out and back)<br />[&nbsp; 6.20]&nbsp;&nbsp; Cross live LIRR tracks, cross over sand road, then at fork keep right<br />[&nbsp; 6.40]&nbsp;&nbsp; Paumanok Path turns Riah's Ridge Trail, climbs over ridge and descends<br />[&nbsp; 6.65]&nbsp;&nbsp; Cross Rod's Valley Road and ascend to Riah's Ridge<br />[&nbsp; 6.75]&nbsp;&nbsp; Keep right at unmarked fork (not on map), blazes start up again short distance ahead<br />[&nbsp; 7.05]&nbsp;&nbsp; Paumanok Path turns left on Flaggy Hole Road, now following white rectangle and blue diamond<br />[&nbsp; 7.20]&nbsp;&nbsp; Paumanok Path leaves Flaggy Hole Road to right on Lost Boulder Trail<br />[&nbsp; 7.35]&nbsp;&nbsp; Lost Boulder<br />[&nbsp; 7.55]&nbsp;&nbsp; Paumanok Path turns right on Flaggy Hole Road<br />[&nbsp; 7.65]&nbsp;&nbsp; Paumanok Path turns right on foot path just before Flaggy Hole Road ends at Powerline Road<br />[&nbsp; 7.75]&nbsp;&nbsp; Keep right at unmarked fork, blazes start up again short distance ahead<br />[&nbsp; 7.80]&nbsp;&nbsp; Cross woods road with capped landfill visible to the right<br />[&nbsp; 7.85]&nbsp;&nbsp; Cross first fork of woods road that comes in from the left, turn right on second fork<br />[&nbsp; 8.00]&nbsp;&nbsp; Cross sand road then keep right entering Laurel Canyon<br />[&nbsp; 8.15]&nbsp;&nbsp; At bottom of switchback, keep right when trail not on map comes in from left<br />[&nbsp; 8.25]&nbsp;&nbsp; Seasonal views of Fort Pond Bay at top of incline then trail switchbacks down into Laurel Canyon<br />[&nbsp; 8.55]&nbsp;&nbsp; Trail turns sharply left - marked but easy to miss if not paying attention because a trail continues straight also<br />[&nbsp; 8.70]&nbsp;&nbsp; Paumanok Path turns right on Upland Road briefly then leaves to the left<br />[&nbsp; 8.90]&nbsp;&nbsp; Overlook above the capped landfill with views of Fort Pond Bay<br />[&nbsp; 9.15]&nbsp;&nbsp; Keep left at unmarked fork<br />[&nbsp; 9.20]&nbsp;&nbsp; Turn right on Parkway Trail leaving the Paumanok Path when Paumanok Path continues to the left<br />[&nbsp; 9.40]&nbsp;&nbsp; Cross recycling center road and continue through small hiker parking lot on yellow-blazed Split Rock Road<br />[&nbsp; 9.65]&nbsp;&nbsp; Keep right at fork<br />[&nbsp; 9.80]&nbsp;&nbsp; Keep left on yellow Split Rock Road when Midland Road goes right<br />[&nbsp; 9.90]&nbsp;&nbsp; Keep straight when a trail comes in from the left<br />[10.25]&nbsp;&nbsp; Keep left when red-blazed Ram Level Loop goes right<br />[10.50]&nbsp;&nbsp; Split Rock<br />[11.00]&nbsp;&nbsp; Turn right on Parkway Trail when Split Rock Road ends<br />[11.20]&nbsp;&nbsp; Cross Power Line Road then Serpent's Back Trail<br />[11.30]&nbsp;&nbsp; Back at Hither Hills Overlook parking",3,89,2014-11-25 03:24:19.124856,2014-11-25 03:24:19.124856
953,"The aqua-blazed Long Path - which will be your route for the first part of the hike - crosses the road near the barricade. Follow the Long Path to the north (left) as it begins to climb the ridge of Hook Mountain. In a short distance, you'll notice an old cemetery behind an iron fence to the right, with gravestones dating to the 1840s. You'll want to stop and take a look at this interesting feature.",0,90,2014-11-25 03:24:19.129548,2014-11-25 03:24:19.129548
954,"Beyond the cemetery, the climb steepens. As the grade moderates and the trail bends to the left, there is an unobstructed viewpoint over the Hudson River to the right of the trail. After reaching the top of the rise, the trail begins a steady descent. Towards the base of the descent, as the trail bends to the left, you'll come to another unobstructed viewpoint over the river. Croton Point Park juts out into the river to the left, and the Village of Ossining is to the right.",1,90,2014-11-25 03:24:19.131289,2014-11-25 03:24:19.131289
955,"Directly below you is the site of a former quarry. Beginning in the 1870s, a series of quarries were opened along this stretch of the river. Public outrage over this defacement of the Palisades led to the establishment of the park in 1911, but the scars carved into the hillside are a permanent reminder of these quarrying operations. Down below, along the river, you can see the Hook Mountain Bike Path, which will be your return route. The drop to river level is quite steep, so caution should be exercised when approaching the edge.",2,90,2014-11-25 03:24:19.13302,2014-11-25 03:24:19.13302
956,"At the base of the descent, you'll notice an overgrown area surrounded by a chain-link fence to the right. The trail now resumes its ascent, soon beginning to parallel a stone wall to the left. Beyond the stone wall are tennis courts, part of the recreational facilities provided by the park. At the end of the stone wall, where the trail bears left and continues to ascend, a vague, unmarked path leads ahead to another viewpoint over the river from the top of another abandoned quarry.",3,90,2014-11-25 03:24:19.134731,2014-11-25 03:24:19.134731
957,"For the next half mile, the&nbsp;Long Path continues ahead along the ridge over undulating terrain, with views through the trees on both sides of the ridge. To the left, the park's Championship Golf Course is visible. After reaching an open area at the crest of the ridge, with&nbsp;west-facing views obscured by trees,&nbsp;the trail begins a rather steep descent, then bends left and soon again begins a gradual ascent. For the next mile, the trail follows the relatively level ridgeline, with some minor ups and downs, and with many views through the trees.",4,90,2014-11-25 03:24:19.136458,2014-11-25 03:24:19.136458
958,"After reaching the highest point on this section of Hook Mountain, the trail begins to descend. In a short distance, you'll reach a three-way trail intersection. Here, the Long Path turns left, but you should turn right, now following the white-blazed Treason Trail. Soon, the Treason Trail bears left and begins a steeper&nbsp;descent to the river on switchbacks. Directly below you is the West Shore Railroad, built in 1883 and now operated by CSX. The railroad tunnels through the mountain, and the north portal of the tunnel is only about 150 feet from the trail. Many freight trains pass through the tunnel daily, and you may see and/or hear a train as you descend along the white-blazed trail.",5,90,2014-11-25 03:24:19.138207,2014-11-25 03:24:19.138207
959,"As you approach the river, you'll pass a ruined stone structure to the right. Just beyond, the white-blazed Treason Trail ends at the Hook Mountain Bike Path, which is paved at this point. An abandoned stone park building is adjacent to the intersection. Turn right and follow the bike path, which continues south along the river as a wide gravel path on a shelf about 80 feet above the water level, with views over the river. You'll soon pass an abandoned quarry.",6,90,2014-11-25 03:24:19.140218,2014-11-25 03:24:19.140218
960,"Continue along the bike path as it winds along the river, passing several ruins of former structures.&nbsp;After about two miles of pleasant walking, you'll notice two more old quarries to the right. To the left, at the end of the second quarry, an abandoned road leads down to the river. This is the site of Rockland Landing North. Just beyond, to the right, is another vandalized stone building surrounded by cedar trees.",7,90,2014-11-25 03:24:19.142075,2014-11-25 03:24:19.142075
961,"Beyond the cabin, the site of yet another, even larger, quarry is visible to the right. This area was once landscaped as part of the park development, and you can see the former backstop of a softball field overgrown by vegetation.",8,90,2014-11-25 03:24:19.143777,2014-11-25 03:24:19.143777
967,"In another few minutes, you’ll reach a fork where the red-blazed Minisink Trail goes off to the left. This red-blazed trail will be your return route, but for now, bear right and continue ahead on the white-blazed trail. Soon, the trail begins to climb on switchbacks towards the ridge, then levels off just below the ridge. Here, the forest is composed of deciduous trees and hemlocks, with a number of sprouts of American chestnut. Although decimated by the chestnut blight over a century ago, chestnut seedlings still sprout from the roots of trees that have been killed by the blight and often reach a height of about 20 feet before succumbing to this disease.",2,91,2014-11-25 03:24:19.156536,2014-11-25 03:24:19.156536
968,"After crossing two woods roads, the trail reaches the crest of the ridge in a dense hemlock grove. It continues to head north along the ridge and soon emerges onto an open area with rock outcrops. The outcrops along the ridge are formed of shale, a relatively soft and crumbly rock, which has been uplifted and slanted at sharp angles.",3,91,2014-11-25 03:24:19.158331,2014-11-25 03:24:19.158331
969,"In about a quarter of a mile, you’ll reach a panoramic viewpoint over the Shawangunk Ridge. The High Point Monument (which marks the highest point in the state of New Jersey) is visible to the right, and you can see (and, unfortunately, hear) the traffic as it makes its way up the ridge on Interstate Route 84. You’ll want to stop here to take in the view.",4,91,2014-11-25 03:24:19.16004,2014-11-25 03:24:19.16004
970,"Continue north along the ridge and, in another half a mile, you’ll reach another viewpoint, this one marked by pitch pines and cedars. There is a third broad viewpoint another quarter of a mile along the ridge. From here, you can look down through the trees at Heinlein Pond. Just past this viewpoint, the trail goes through a thick hemlock forest.",5,91,2014-11-25 03:24:19.161698,2014-11-25 03:24:19.161698
